Date;Code;PVP;Description1;Description2;Type;
2020/04/12;"M0409739";"264.45€";"CNL MOD155 AISI316 ANCHO 153 H65 L500 SALIDA CENTRAL DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407254";"264.73€";"CNL MOD155 AISI316 ANCHO 153 H95 L500 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414287";"264.96€";"CNL MOD230 AISI316 ANCHO 230 H100 L500 SALIDA EXTREMO DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0402468";"265.76€";"CNL MOD230 AISI304 ANCHO 230 H90-100 L1000";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414314";"266.39€";"CNL MOD230 AISI304 ANCHO 230 H140 L500 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414282";"266.48€";"CNL MOD230 AISI304 ANCHO 230 H140 L500 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0105184";"267.11€";"CNL MOD155 AISI304 ANCHO 153 H65 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409737";"267.23€";"CNL MOD155 AISI316 ANCHO 153 H65 L500 SALIDA EXTREMO DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"0Z164323";"267.74€";"RJ ENT 25X25 30X3 AISI304 200X1000MM M125 P/CNL CM230";"MOD230 - AISI304";"REJA";
2020/04/12;"M0105200";"268.02€";"CNL MOD155 AISI304 ANCHO 153 H65 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409911";"270.01€";"CNL MOD230 AISI316 ANCHO 230 H90 L500 SALIDA EXTREMO DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409927";"270.01€";"CNL MOD230 AISI316 ANCHO 230 H90 L500 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105135";"270.33€";"CNL MOD155 AISI304 ANCHO 153 H50 L2000";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407220";"270.49€";"CNL MOD155 AISI316 ANCHO 153 H95 L1000";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105158";"270.77€";"CNL MOD155 AISI304 ANCHO 153 H95-110 L1000";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0402470";"271.24€";"CNL MOD230 AISI304 ANCHO 230 H100-110 L1000";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414288";"272.44€";"CNL MOD230 AISI316 ANCHO 230 H110 L500 SALIDA EXTREMO DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414319";"272.83€";"CNL MOD230 AISI316 ANCHO 230 H100 L500 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414317";"274.02€";"CNL MOD230 AISI316 ANCHO 230 H80 L500 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414291";"274.07€";"CNL MOD230 AISI304 ANCHO 230 H60 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414323";"274.07€";"CNL MOD230 AISI304 ANCHO 230 H60 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409907";"275.06€";"CNL MOD230 AISI304 ANCHO 230 H140 L500 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409923";"275.06€";"CNL MOD230 AISI304 ANCHO 230 H140 L500 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407238";"275.46€";"CNL MOD155 AISI316 ANCHO 153 H65-80 L1000";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409726";"276.25€";"CNL MOD155 AISI304 ANCHO 153 H110 L500 SALIDA CENTRAL DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409708";"276.33€";"CNL MOD155 AISI304 ANCHO 153 H50 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409710";"276.33€";"CNL MOD155 AISI304 ANCHO 153 H50 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407255";"276.81€";"CNL MOD155 AISI316 ANCHO 153 H110 L500 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407267";"276.81€";"CNL MOD155 AISI316 ANCHO 153 H110 L500 SALIDA CENTRAL DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409730";"278.32€";"CNL MOD155 AISI304 ANCHO 153 H125 L500 SALIDA CENTRAL DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409912";"278.36€";"CNL MOD230 AISI316 ANCHO 230 H100 L500 SALIDA EXTREMO DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409928";"278.36€";"CNL MOD230 AISI316 ANCHO 230 H100 L500 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409724";"279.04€";"CNL MOD155 AISI304 ANCHO 153 H110 L500 SALIDA EXTREMO DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409743";"279.59€";"CNL MOD155 AISI316 ANCHO 153 H80 L500 SALIDA CENTRAL DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105185";"280.07€";"CNL MOD155 AISI304 ANCHO 153 H80 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414320";"280.23€";"CNL MOD230 AISI316 ANCHO 230 H110 L500 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105201";"280.95€";"CNL MOD155 AISI304 ANCHO 153 H80 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409728";"281.07€";"CNL MOD155 AISI304 ANCHO 153 H125 L500 SALIDA EXTREMO DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"00446289";"282.17€";"RJ FRAMELESS HF 31X6 AISI316 198X299MM C250 P/CNL CM230";"MOD230 - AISI316";"REJA";
2020/04/12;"M0409741";"282.42€";"CNL MOD155 AISI316 ANCHO 153 H80 L500 SALIDA EXTREMO DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409932";"282.57€";"CNL MOD230 AISI304 ANCHO 230 H60 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409948";"282.57€";"CNL MOD230 AISI304 ANCHO 230 H60 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414292";"283.61€";"CNL MOD230 AISI304 ANCHO 230 H70 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414324";"283.61€";"CNL MOD230 AISI304 ANCHO 230 H70 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"00446277";"284.68€";"RJ FRAMELESS HF AISI316 123X499MM C250 P/CNL CM155";"MOD155 - AISI316";"REJA";
2020/04/12;"M0407257";"285.12€";"CNL MOD155 AISI316 ANCHO 153 H50 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409913";"285.63€";"CNL MOD230 AISI316 ANCHO 230 H110 L500 SALIDA EXTREMO DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409929";"285.63€";"CNL MOD230 AISI316 ANCHO 230 H110 L500 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407269";"286.07€";"CNL MOD155 AISI316 ANCHO 153 H50 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407256";"287.83€";"CNL MOD155 AISI316 ANCHO 153 H125 L500 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407268";"287.83€";"CNL MOD155 AISI316 ANCHO 153 H125 L500 SALIDA CENTRAL DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407221";"289.06€";"CNL MOD155 AISI316 ANCHO 153 H110 L1000";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0401860";"290.41€";"CNL MOD230 AISI316 ANCHO 230 H60 L1000";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105136";"290.69€";"CNL MOD155 AISI304 ANCHO 153 H65 L2000";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409933";"292.36€";"CNL MOD230 AISI304 ANCHO 230 H70 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409949";"292.36€";"CNL MOD230 AISI304 ANCHO 230 H70 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409712";"292.48€";"CNL MOD155 AISI304 ANCHO 153 H65 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414293";"293.27€";"CNL MOD230 AISI304 ANCHO 230 H80 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414325";"293.27€";"CNL MOD230 AISI304 ANCHO 230 H80 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409059";"293.39€";"CNL MOD230 AISI316 ANCHO 230 H100 L1000";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407239";"293.39€";"CNL MOD155 AISI316 ANCHO 153 H80-95 L1000";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409714";"294.26€";"CNL MOD155 AISI304 ANCHO 153 H65 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0105186";"295.26€";"CNL MOD155 AISI304 ANCHO 153 H95 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0105202";"295.82€";"CNL MOD155 AISI304 ANCHO 153 H95 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409747";"296.29€";"CNL MOD155 AISI316 ANCHO 153 H95 L500 SALIDA CENTRAL DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409745";"299.11€";"CNL MOD155 AISI316 ANCHO 153 H95 L500 SALIDA EXTREMO DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"00415746";"301.45€";"RJ MS8 AISI316 200X1000MM B125 P/CNL CM230";"MOD230 - AISI316";"REJA";
2020/04/12;"M0409934";"301.89€";"CNL MOD230 AISI304 ANCHO 230 H80 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409950";"301.89€";"CNL MOD230 AISI304 ANCHO 230 H80 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414289";"302.09€";"CNL MOD230 AISI316 ANCHO 230 H120 L500 SALIDA EXTREMO DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407258";"302.73€";"CNL MOD155 AISI316 ANCHO 153 H65 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414294";"303.25€";"CNL MOD230 AISI304 ANCHO 230 H90 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414326";"303.25€";"CNL MOD230 AISI304 ANCHO 230 H90 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407270";"303.61€";"CNL MOD155 AISI316 ANCHO 153 H65 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409716";"305.56€";"CNL MOD155 AISI304 ANCHO 153 H80 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"00021746";"306.81€";"RJ BAR A/D 20X5 AISI316 125X1000MM C250 P/CNL CM155";"MOD155 - AISI316";"REJA";
2020/04/12;"M0402465";"307.07€";"CNL MOD230 AISI316 ANCHO 230 H70-80 L1000";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105187";"308.74€";"CNL MOD155 AISI304 ANCHO 153 H110 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0105203";"309.69€";"CNL MOD155 AISI304 ANCHO 153 H110 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0105137";"309.69€";"CNL MOD155 AISI304 ANCHO 153 H80 L2000";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414321";"309.71€";"CNL MOD230 AISI316 ANCHO 230 H120 L500 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"00409240";"310.66€";"RJ MULTISLOT 5 AISI304 200X1000MM B125 P/CNL CM230";"MOD230 - AISI304";"REJA";
2020/04/12;"M0409935";"311.68€";"CNL MOD230 AISI304 ANCHO 230 H90 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409951";"311.68€";"CNL MOD230 AISI304 ANCHO 230 H90 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407240";"311.92€";"CNL MOD155 AISI316 ANCHO 153 H95-110 L1000";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0401872";"314.46€";"CNL MOD230 AISI316 ANCHO 230 H60-70 L1000";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414295";"314.46€";"CNL MOD230 AISI304 ANCHO 230 H100 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0402467";"314.58€";"CNL MOD230 AISI316 ANCHO 230 H80-90 L1000";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409727";"314.98€";"CNL MOD155 AISI316 ANCHO 153 H110 L500 SALIDA CENTRAL DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414327";"314.98€";"CNL MOD230 AISI304 ANCHO 230 H100 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409914";"315.14€";"CNL MOD230 AISI316 ANCHO 230 H120 L500 SALIDA EXTREMO DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409930";"315.14€";"CNL MOD230 AISI316 ANCHO 230 H120 L500 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409725";"315.63€";"CNL MOD155 AISI316 ANCHO 153 H110 L500 SALIDA EXTREMO DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409718";"318.20€";"CNL MOD155 AISI304 ANCHO 153 H80 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407222";"318.31€";"CNL MOD155 AISI316 ANCHO 153 H125 L1000";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407259";"318.91€";"CNL MOD155 AISI316 ANCHO 153 H80 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407271";"319.86€";"CNL MOD155 AISI316 ANCHO 153 H80 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0402469";"321.45€";"CNL MOD230 AISI316 ANCHO 230 H90-100 L1000";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409936";"323.36€";"CNL MOD230 AISI304 ANCHO 230 H100 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409952";"323.36€";"CNL MOD230 AISI304 ANCHO 230 H100 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0105188";"323.52€";"CNL MOD155 AISI304 ANCHO 153 H125 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409720";"323.52€";"CNL MOD155 AISI304 ANCHO 153 H95 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414296";"324.39€";"CNL MOD230 AISI304 ANCHO 230 H110 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0105204";"324.44€";"CNL MOD155 AISI304 ANCHO 153 H125 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409731";"325.19€";"CNL MOD155 AISI316 ANCHO 153 H125 L500 SALIDA CENTRAL DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409722";"325.31€";"CNL MOD155 AISI304 ANCHO 153 H95 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409729";"326.45€";"CNL MOD155 AISI316 ANCHO 153 H125 L500 SALIDA EXTREMO DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0402471";"329.01€";"CNL MOD230 AISI316 ANCHO 230 H100-110 L1000";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409709";"329.09€";"CNL MOD155 AISI316 ANCHO 153 H50 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414328";"329.69€";"CNL MOD230 AISI304 ANCHO 230 H110 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409711";"331.44€";"CNL MOD155 AISI316 ANCHO 153 H50 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409937";"332.87€";"CNL MOD230 AISI304 ANCHO 230 H110 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409953";"332.87€";"CNL MOD230 AISI304 ANCHO 230 H110 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0105138";"333.26€";"CNL MOD155 AISI304 ANCHO 153 H95 L2000";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414297";"333.38€";"CNL MOD230 AISI304 ANCHO 230 H120 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414329";"333.38€";"CNL MOD230 AISI304 ANCHO 230 H120 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407223";"334.10€";"CNL MOD155 AISI316 ANCHO 153 H50 L2000";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414290";"335.13€";"CNL MOD230 AISI316 ANCHO 230 H140 L500 SALIDA EXTREMO DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409938";"335.73€";"CNL MOD230 AISI304 ANCHO 230 H120 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409700";"336.64€";"CNL MOD155 AISI304 ANCHO 153 H110 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"0Z171215";"337.25€";"RJ ENT A/D 25X25 30X3 AISI304 198X1000MM B125 P/CNL CM230";"MOD230 - AISI304";"REJA";
2020/04/12;"M0409702";"337.40€";"CNL MOD155 AISI304 ANCHO 153 H110 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407260";"337.44€";"CNL MOD155 AISI316 ANCHO 153 H95 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407272";"338.35€";"CNL MOD155 AISI316 ANCHO 153 H95 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414331";"339.86€";"CNL MOD230 AISI316 ANCHO 230 H60 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409956";"340.06€";"CNL MOD230 AISI316 ANCHO 230 H60 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409940";"341.26€";"CNL MOD230 AISI316 ANCHO 230 H60 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409954";"341.73€";"CNL MOD230 AISI304 ANCHO 230 H120 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"00092264";"342.25€";"RJ BAR 30X5 AISI316 200X500MM C250 P/CNL CM230";"MOD230 - AISI316";"REJA";
2020/04/12;"M0414322";"342.63€";"CNL MOD230 AISI316 ANCHO 230 H140 L500 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105143";"343.88€";"CNL MOD155 AISI304 ANCHO 153 H50 L3000";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414299";"348.13€";"CNL MOD230 AISI316 ANCHO 230 H60 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409713";"348.45€";"CNL MOD155 AISI316 ANCHO 153 H65 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409915";"348.85€";"CNL MOD230 AISI316 ANCHO 230 H140 L500 SALIDA EXTREMO DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409931";"348.85€";"CNL MOD230 AISI316 ANCHO 230 H140 L500 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414332";"351.15€";"CNL MOD230 AISI316 ANCHO 230 H70 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105139";"351.35€";"CNL MOD155 AISI304 ANCHO 153 H110 L2000";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409715";"351.59€";"CNL MOD155 AISI316 ANCHO 153 H65 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414259";"351.85€";"CNL MOD230 AISI304 ANCHO 230 H60 L785 SALIDA EXTREMO DN200";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414330";"353.14€";"CNL MOD230 AISI304 ANCHO 230 H140 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0414298";"353.14€";"CNL MOD230 AISI304 ANCHO 230 H140 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409704";"354.69€";"CNL MOD155 AISI304 ANCHO 153 H125 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409957";"354.81€";"CNL MOD230 AISI316 ANCHO 230 H70 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407261";"355.49€";"CNL MOD155 AISI316 ANCHO 153 H110 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414333";"355.96€";"CNL MOD230 AISI316 ANCHO 230 H80 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409941";"356.16€";"CNL MOD230 AISI316 ANCHO 230 H70 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407273";"356.40€";"CNL MOD155 AISI316 ANCHO 153 H110 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414300";"359.34€";"CNL MOD230 AISI316 ANCHO 230 H70 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414260";"360.46€";"CNL MOD230 AISI304 ANCHO 230 H70 L785 SALIDA EXTREMO DN200";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409955";"360.58€";"CNL MOD230 AISI304 ANCHO 230 H140 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409706";"360.89€";"CNL MOD155 AISI304 ANCHO 153 H125 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0409939";"361.13€";"CNL MOD230 AISI304 ANCHO 230 H140 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407224";"361.93€";"CNL MOD155 AISI316 ANCHO 153 H65 L2000";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414334";"362.64€";"CNL MOD230 AISI316 ANCHO 230 H90 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409942";"362.80€";"CNL MOD230 AISI316 ANCHO 230 H80 L1000 SALIDA EXTREMO DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409958";"363.36€";"CNL MOD230 AISI316 ANCHO 230 H80 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414301";"366.54€";"CNL MOD230 AISI316 ANCHO 230 H80 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409717";"368.53€";"CNL MOD155 AISI316 ANCHO 153 H80 L1000 SALIDA EXTREMO DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409719";"369.28€";"CNL MOD155 AISI316 ANCHO 153 H80 L1000 SALIDA CENTRAL DN142";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414302";"370.91€";"CNL MOD230 AISI316 ANCHO 230 H90 L1000 SALIDA EXTREMO DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0105140";"371.15€";"CNL MOD155 AISI304 ANCHO 153 H125 L2000";"MOD155 - AISI304";"CANAL MODULAR";
2020/04/12;"M0407262";"372.58€";"CNL MOD155 AISI316 ANCHO 153 H125 L1000 SALIDA EXTREMO DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0407274";"373.49€";"CNL MOD155 AISI316 ANCHO 153 H125 L1000 SALIDA CENTRAL DN110";"MOD155 - AISI316";"CANAL MODULAR";
2020/04/12;"M0409959";"375.12€";"CNL MOD230 AISI316 ANCHO 230 H90 L1000 SALIDA CENTRAL DN142";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414335";"375.36€";"CNL MOD230 AISI316 ANCHO 230 H100 L1000 SALIDA CENTRAL DN110";"MOD230 - AISI316";"CANAL MODULAR";
2020/04/12;"M0414262";"376.05€";"CNL MOD230 AISI304 ANCHO 230 H90 L785 SALIDA EXTREMO DN200";"MOD230 - AISI304";"CANAL MODULAR";
